run_id,match_id,table_size,hand_id,decision_id,player,profile,stage,pot_size,to_call,player_chips,chosen_action,bet_amount,response_time_ms,history_window_size,used_opponent_stats,used_fallback,reason
20260409T024859Z,match_002_baseline_vs_weak_ai,2,10,9,baseline,baseline,River,280,0,860,Check,0,0.25,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260409T024859Z,match_002_baseline_vs_weak_ai,2,10,10,weak_ai,weak_ai,River,340,0,800,Raise,60,2532.397,3,False,False,The board is relatively dry and I have a King. I want to build the pot slightly given my previous raises and the baseline hasn't shown much aggression.
20260409T024859Z,match_002_baseline_vs_weak_ai,2,10,11,baseline,baseline,River,400,60,800,Call,0,0.267,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.07, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,1,1,baseline,baseline,PreFlop,40,10,980,Call,0,0.028,0,False,False,"Baseline heuristic using preflop strength=0.73, pressure=0.01, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,1,2,main_ai,main_ai,PreFlop,70,0,950,Raise,30,3358.474,20,True,False,I have King-Diamond and 8-Heart. The pot is relatively small and I want to build it up. My opponent called the initial bet of 20. Raising to 30 seems like a reasonable continuation bet given my hand strength and the opponent's passive play.
20260409T024859Z,match_003_baseline_vs_main_ai,2,1,3,baseline,baseline,PreFlop,100,30,950,Call,0,0.062,0,False,False,"Baseline heuristic using preflop strength=0.73, pressure=0.03, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,1,4,main_ai,main_ai,Flop,145,0,905,Raise,45,2347.596,20,True,False,I have King high and a decent board texture. I will raise to 45 to put some pressure on my opponent and build the pot.
20260409T024859Z,match_003_baseline_vs_main_ai,2,1,5,baseline,baseline,Flop,190,45,905,Call,0,0.063,0,False,False,"Baseline heuristic using High Card strength=0.60, pressure=0.05, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,1,6,main_ai,main_ai,Turn,250,0,845,Raise,60,2796.552,20,True,False,Baseline has called twice and is showing no signs of weakness. I need to maintain pressure and build the pot given my strong hand (King). Raising to 60 is within my raise range and represents a moderate increase.
20260409T024859Z,match_003_baseline_vs_main_ai,2,1,7,baseline,baseline,Turn,310,60,845,Call,0,0.151,0,False,False,"Baseline heuristic using One Pair strength=0.72, pressure=0.06, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,1,8,main_ai,main_ai,River,375,0,780,Raise,65,2601.112,20,True,False,"Baseline has called all previous raises and is showing no signs of weakness. Given my recent actions and the pot size, a continuation raise is appropriate to maintain pressure and potentially extract more value."
20260409T024859Z,match_003_baseline_vs_main_ai,2,1,9,baseline,baseline,River,440,65,780,Call,0,0.26,0,False,False,"Baseline heuristic using One Pair strength=0.76, pressure=0.07, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,1,main_ai,main_ai,PreFlop,70,10,950,Raise,30,3899.597,20,True,False,"I have a decent starting hand (10 of Clubs, Queen of Diamonds) and the pot is relatively small. Given my opponent's baseline stats show they are somewhat aggressive and haven't folded yet, I will raise to 30 chips to build the pot and potentially extract value. This amount falls within my allowed raise range."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,2,baseline,baseline,PreFlop,160,30,890,Raise,60,0.044,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.03, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,3,main_ai,main_ai,PreFlop,260,60,850,Raise,40,3878.494,20,True,False,"The opponent raised to 60 and I have a decent hand (10 of Clubs, Queen of Diamonds). Given my longer-memory style and the recent raise by the baseline player, it's reasonable to increase the bet slightly to maintain pressure and potentially extract more value. The raise range is 20-60, and 40 falls within that range."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,4,baseline,baseline,PreFlop,360,40,790,Raise,60,0.049,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.04, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,5,main_ai,main_ai,PreFlop,460,60,750,Raise,40,3477.712,20,True,False,"The pot is already relatively large and baseline has raised twice. I want to maintain pressure and increase my chances of winning without overcommitting. My raise range is 20-60, and 40 falls within that range. Considering the opponent's history (aggressive), a small additional raise seems appropriate."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,6,baseline,baseline,PreFlop,560,40,690,Raise,60,0.046,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.05, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,7,main_ai,main_ai,PreFlop,660,60,650,Raise,40,2785.425,20,True,False,"Baseline is aggressively raising and I need to keep up with the pot size. My recent raises have been successful, and I want to maintain pressure while staying within my raise range."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,8,baseline,baseline,PreFlop,760,40,590,Raise,60,0.046,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.05, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,9,main_ai,main_ai,PreFlop,860,60,550,Raise,40,2614.236,20,True,False,Baseline is consistently raising and betting aggressively. I need to keep pace with their aggression and maintain pot control. Raising 40 chips aligns with my raise range and recent actions.
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,10,baseline,baseline,PreFlop,960,40,490,Raise,60,0.032,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.06, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,11,main_ai,main_ai,PreFlop,1060,60,450,Raise,40,3117.84,20,True,False,"Baseline is consistently raising and betting aggressively. I will continue to increase my bet size to put pressure on them and potentially win a larger pot. My current raise range is 20-60, and 40 falls within this range."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,12,baseline,baseline,PreFlop,1160,40,390,Raise,60,0.039,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.08, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,13,main_ai,main_ai,PreFlop,1260,60,350,Raise,40,3031.542,20,True,False,Baseline is consistently raising and betting big. I need to keep pressure on and maintain my position. My current raise of 40 fits within the allowed range and represents a continuation bet given recent actions.
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,14,baseline,baseline,PreFlop,1360,40,290,Raise,60,0.049,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.09, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,15,main_ai,main_ai,PreFlop,1460,60,250,Raise,40,2959.546,20,True,False,Baseline is consistently raising and betting aggressively. I will continue to increase my bet size to put pressure on them and capitalize on their aggressive tendencies. My current raise of 40 fits within the allowed range.
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,16,baseline,baseline,PreFlop,1560,40,190,Raise,60,0.055,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.12, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,17,main_ai,main_ai,PreFlop,1660,60,150,Raise,40,3239.568,20,True,False,Baseline is consistently raising and betting aggressively. I need to keep pace with their aggression and maintain pot control. My current raise of 40 fits within the allowed range (20-60) and represents a reasonable continuation bet given the history.
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,18,baseline,baseline,PreFlop,1780,40,70,Raise,80,0.047,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.17, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,19,main_ai,main_ai,PreFlop,1910,80,20,Raise,50,2662.947,20,True,False,"The opponent has raised multiple times and is showing aggression. I will continue to pressure them with a raise, staying within my defined range."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,20,baseline,baseline,PreFlop,1960,50,20,Call,0,0.041,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.42, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,21,baseline,baseline,Flop,1960,0,20,Check,0,0.089,0,False,False,"Baseline heuristic using One Pair strength=0.69, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,22,main_ai,main_ai,Flop,1960,0,20,Check,0,3315.702,20,True,False,The board is somewhat coordinated with two four's and a King. My hand is decent (107) but not strong enough to raise at this point given the baseline player checked. Checking allows me to see the turn card without investing more chips.
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,23,baseline,baseline,Turn,1980,0,0,Raise,20,0.186,0,False,False,"Baseline heuristic using Two Pair strength=0.78, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,2,24,main_ai,main_ai,Turn,2000,20,0,Call,0,2639.777,20,True,False,The opponent has raised on the turn and I am currently out of position. Calling is the most conservative action given my stack size and the pot size.
20260409T024859Z,match_003_baseline_vs_main_ai,2,3,1,baseline,baseline,PreFlop,40,10,980,Call,0,0.043,0,False,False,"Baseline heuristic using preflop strength=0.87, pressure=0.01, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,3,2,main_ai,main_ai,PreFlop,70,0,950,Raise,30,3488.685,20,True,False,"I have a decent starting hand (6-8) and the pot is relatively small. Given my opponent's baseline aggression and recent history of winning larger pots, I will raise to put more pressure on them and potentially build the pot. The raise range allows for flexibility within 20-60."
20260409T024859Z,match_003_baseline_vs_main_ai,2,3,3,baseline,baseline,PreFlop,100,30,950,Call,0,0.034,0,False,False,"Baseline heuristic using preflop strength=0.87, pressure=0.03, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,3,4,main_ai,main_ai,Flop,145,0,905,Raise,45,3363.298,20,True,False,"The board is scary with an Ace and two diamonds. I have a strong hand (6-6) and need to build the pot. My opponent has called my previous raise, so I will increase my bet slightly to put more pressure on them."
20260409T024859Z,match_003_baseline_vs_main_ai,2,3,5,baseline,baseline,Flop,190,45,905,Call,0,0.063,0,False,False,"Baseline heuristic using High Card strength=0.77, pressure=0.05, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,3,6,main_ai,main_ai,Turn,250,0,845,Raise,60,3546.663,20,True,False,"Baseline has called twice and is showing no signs of folding. I'm currently in the lead with a strong hand (Ace-high). Increasing my bet will put more pressure on baseline and potentially force them to fold. My recent history shows I win when raising, and I am within the raise range."
20260409T024859Z,match_003_baseline_vs_main_ai,2,3,7,baseline,baseline,Turn,310,60,845,Call,0,0.111,0,False,False,"Baseline heuristic using High Card strength=0.87, pressure=0.06, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,3,8,main_ai,main_ai,River,370,0,785,Raise,60,2672.727,20,True,False,"Baseline has called the last three raises and is showing no signs of folding. Given my recent successful raises and the pot size, I will continue to apply pressure with a raise."
20260409T024859Z,match_003_baseline_vs_main_ai,2,3,9,baseline,baseline,River,430,60,785,Call,0,0.326,0,False,False,"Baseline heuristic using One Pair strength=0.86, pressure=0.07, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,1,main_ai,main_ai,PreFlop,70,10,950,Raise,30,3632.365,20,True,False,"I have a decent starting hand (10 of Spades, Queen of Hearts) and the pot is relatively small. My opponent is showing some aggression with a bet. Raising to 30 will put pressure on them without overcommitting. I'm also considering my recent history where I've won significant pots."
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,2,baseline,baseline,PreFlop,100,30,950,Call,0,0.043,0,False,False,"Baseline heuristic using preflop strength=0.63, pressure=0.03, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,3,baseline,baseline,Flop,100,0,950,Check,0,0.073,0,False,False,"Baseline heuristic using One Pair strength=0.66, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,4,main_ai,main_ai,Flop,140,0,910,Raise,40,2358.295,20,True,False,I have Ace-10 and a decent board texture. Baseline checked. I will raise to value bet and put pressure on baseline.
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,5,baseline,baseline,Flop,180,40,910,Call,0,0.079,0,False,False,"Baseline heuristic using One Pair strength=0.66, pressure=0.04, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,6,baseline,baseline,Turn,260,0,830,Raise,80,0.12,0,False,False,"Baseline heuristic using Flush strength=1.00, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,7,main_ai,main_ai,Turn,460,80,710,Raise,120,3105.296,20,True,False,Baseline raised significantly on the turn. I need to increase my bet to maintain pressure and potentially win the pot. My recent history shows me winning pots when raising against a similar opponent.
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,8,baseline,baseline,Turn,620,120,670,Raise,40,0.179,0,False,False,"Baseline heuristic using Flush strength=1.00, pressure=0.13, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,9,main_ai,main_ai,Turn,910,40,420,Raise,250,3339.205,20,True,False,Baseline has raised multiple times and is showing aggression. I need to increase my bet to maintain pressure and potentially win the pot. My current raise of 120 is too small given baseline's recent actions and the pot size.
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,10,baseline,baseline,Turn,1160,250,420,Call,0,0.147,0,False,False,"Baseline heuristic using Flush strength=1.00, pressure=0.27, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,11,baseline,baseline,River,1240,0,340,Raise,80,0.27,0,False,False,"Baseline heuristic using Flush strength=1.00, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,12,main_ai,main_ai,River,1470,80,190,Raise,150,4034.751,20,True,False,"Baseline is continuing to raise aggressively on the turn. I need to increase my bet to put more pressure on him and potentially win the pot. My range allows for a raise up to 210, and 150 seems like a reasonable continuation bet given the pot size and baseline's aggressive tendencies."
20260409T024859Z,match_003_baseline_vs_main_ai,2,4,13,baseline,baseline,River,1620,150,190,Call,0,0.332,0,False,False,"Baseline heuristic using Flush strength=1.00, pressure=0.31, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,5,1,baseline,baseline,PreFlop,40,10,980,Call,0,0.094,0,False,False,"Baseline heuristic using preflop strength=0.83, pressure=0.01, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,5,2,main_ai,main_ai,PreFlop,70,0,950,Raise,30,3012.124,20,True,False,I'm currently in the lead with a decent hand and the opponent has called previously. Raising slightly will put pressure on them and potentially build the pot. My longer-memory profile suggests exploiting folds when they are hesitant.
20260409T024859Z,match_003_baseline_vs_main_ai,2,5,3,baseline,baseline,PreFlop,100,30,950,Call,0,0.044,0,False,False,"Baseline heuristic using preflop strength=0.83, pressure=0.03, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,5,4,main_ai,main_ai,Flop,145,0,905,Raise,45,3141.131,20,True,False,The board is Ace-7-Jack and I have 20-10. This is a decent hand. Opponent has been calling raises previously. Raising to 45 seems reasonable given the pot size and my position.
20260409T024859Z,match_003_baseline_vs_main_ai,2,5,5,baseline,baseline,Flop,190,45,905,Call,0,0.068,0,False,False,"Baseline heuristic using High Card strength=0.90, pressure=0.05, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,5,6,main_ai,main_ai,Turn,265,0,830,Raise,75,3235.619,20,True,False,Baseline has called twice and is showing no signs of folding. I've raised previously and they have called. Increasing the bet slightly to maintain pressure and potentially extract more value is a conservative approach given my recent wins and baseline's calling tendencies.
20260409T024859Z,match_003_baseline_vs_main_ai,2,5,7,baseline,baseline,Turn,340,75,830,Call,0,0.176,0,False,False,"Baseline heuristic using One Pair strength=0.79, pressure=0.08, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,5,8,main_ai,main_ai,River,595,0,575,Raise,255,3144.045,20,True,False,"Baseline has called the last three raises and is showing no signs of folding. Given my recent wins and baseline's aggressive stats, I will continue to pressure with a large raise to try and extract maximum value from this pot."
20260409T024859Z,match_003_baseline_vs_main_ai,2,5,9,baseline,baseline,River,850,255,575,Call,0,0.308,0,False,False,"Baseline heuristic using One Pair strength=0.79, pressure=0.24, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,6,1,main_ai,main_ai,PreFlop,70,10,950,Raise,30,3180.314,20,True,False,"I have Ace of Hearts and 2 of Clubs which is a decent starting hand. The pot is relatively small and I want to build it up. My opponent has been aggressive recently, so raising modestly seems appropriate given my longer-memory strategy."
20260409T024859Z,match_003_baseline_vs_main_ai,2,6,2,baseline,baseline,PreFlop,100,30,950,Call,0,0.05,0,False,False,"Baseline heuristic using preflop strength=0.83, pressure=0.03, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,6,3,baseline,baseline,Flop,100,0,950,Check,0,0.078,0,False,False,"Baseline heuristic using High Card strength=0.70, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,6,4,main_ai,main_ai,Flop,140,0,910,Raise,40,3462.429,20,True,False,"I have Ace-2 offsuit which is a decent hand on this flop (95x). Baseline checked, so I'll raise to put pressure on them and build the pot. My recent history shows me winning pots when raising, and baseline has been calling a lot recently."
20260409T024859Z,match_003_baseline_vs_main_ai,2,6,5,baseline,baseline,Flop,180,40,910,Call,0,0.081,0,False,False,"Baseline heuristic using High Card strength=0.70, pressure=0.04, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,6,6,baseline,baseline,Turn,180,0,910,Check,0,0.108,0,False,False,"Baseline heuristic using High Card strength=0.70, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,6,7,main_ai,main_ai,Turn,240,0,850,Raise,60,2888.329,20,True,False,Baseline has checked twice and is likely trying to trap. I have Ace-2 which is a decent hand given the board texture. Raising modestly will put pressure on baseline without overcommitting.
20260409T024859Z,match_003_baseline_vs_main_ai,2,6,8,baseline,baseline,Turn,300,60,850,Call,0,0.156,0,False,False,"Baseline heuristic using High Card strength=0.70, pressure=0.06, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,6,9,baseline,baseline,River,300,0,850,Check,0,0.243,0,False,False,"Baseline heuristic using One Pair strength=0.62, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,6,10,main_ai,main_ai,River,510,0,640,Raise,210,3709.274,20,True,False,"The board is relatively coordinated and I have a decent hand (Ace). Baseline has checked twice, indicating weakness. Raising to 210 will put pressure on baseline and potentially extract more value if they have a weak holding. My recent history shows me winning pots when raising in similar situations."
20260409T024859Z,match_003_baseline_vs_main_ai,2,6,11,baseline,baseline,River,720,210,640,Call,0,0.3,0,False,False,"Baseline heuristic using One Pair strength=0.62, pressure=0.20, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,7,1,baseline,baseline,PreFlop,40,10,980,Call,0,0.04,0,False,False,"Baseline heuristic using preflop strength=0.67, pressure=0.01, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,7,2,main_ai,main_ai,PreFlop,70,0,950,Raise,30,4565.283,20,True,False,"I'm currently in a position where I have a decent hand (4-2 suited). The pot is relatively small and I want to build it up. My opponent has called previously, so they likely have a weak hand. Raising to 30 should put some pressure on them without overcommitting. Considering my longer memory profile, I'm also factoring in the recent history where I've won pots against this player."
20260409T024859Z,match_003_baseline_vs_main_ai,2,7,3,baseline,baseline,PreFlop,100,30,950,Call,0,0.051,0,False,False,"Baseline heuristic using preflop strength=0.67, pressure=0.03, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,7,4,main_ai,main_ai,Flop,145,0,905,Raise,45,3804.189,20,True,False,"I have 44 of Clubs, 2 of Clubs and the board is 4H, 3H, A♠. I have a decent hand with Ace high. Baseline has been calling raises previously. I will raise to 45 to put some pressure on them and build the pot."
20260409T024859Z,match_003_baseline_vs_main_ai,2,7,5,baseline,baseline,Flop,190,45,905,Call,0,0.097,0,False,False,"Baseline heuristic using High Card strength=0.67, pressure=0.05, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,7,6,main_ai,main_ai,Turn,250,0,845,Raise,60,3135.383,20,True,False,Baseline has called the last two raises and is showing no signs of folding. I want to maintain pressure and build the pot given my recent history of winning. Raising to 60 is within my raise range and represents a moderate increase.
20260409T024859Z,match_003_baseline_vs_main_ai,2,7,7,baseline,baseline,Turn,310,60,845,Call,0,0.134,0,False,False,"Baseline heuristic using High Card strength=0.80, pressure=0.06, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,7,8,main_ai,main_ai,River,542,0,613,Raise,232,3756.342,20,True,False,"Baseline has called the last three raises and is showing no signs of folding. Given my recent wins and the pot size, I will continue to apply pressure with a raise. My longer-memory strategy suggests exploiting baseline's tendency to call, and this raise aims to push them away from the pot."
20260409T024859Z,match_003_baseline_vs_main_ai,2,7,9,baseline,baseline,River,774,232,613,Call,0,0.223,0,False,False,"Baseline heuristic using One Pair strength=0.72, pressure=0.22, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,8,1,main_ai,main_ai,PreFlop,70,10,950,Raise,30,3000.365,20,True,False,I have Ace-5 and the pot is relatively small. Opponent has been aggressive recently. Raising to 30 gives me some control and allows me to build the pot if I have a strong hand.
20260409T024859Z,match_003_baseline_vs_main_ai,2,8,2,baseline,baseline,PreFlop,100,30,950,Call,0,0.045,0,False,False,"Baseline heuristic using preflop strength=0.90, pressure=0.03, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,8,3,baseline,baseline,Flop,100,0,950,Check,0,0.075,0,False,False,"Baseline heuristic using One Pair strength=0.72, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,8,4,main_ai,main_ai,Flop,150,0,900,Raise,50,2883.63,20,True,False,The board is paired 6s and I have an Ace. Baseline has checked. Raising seems appropriate to build the pot given my strong hand and baseline's passive play.
20260409T024859Z,match_003_baseline_vs_main_ai,2,8,5,baseline,baseline,Flop,200,50,900,Call,0,0.087,0,False,False,"Baseline heuristic using One Pair strength=0.72, pressure=0.05, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,8,6,baseline,baseline,Turn,200,0,900,Check,0,0.126,0,False,False,"Baseline heuristic using One Pair strength=0.72, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,8,7,main_ai,main_ai,Turn,280,0,820,Raise,80,3304.136,20,True,False,"The board is relatively dry and I have a decent hand (Ace-high). Baseline has checked twice, indicating weakness. Raising to 80 should put enough pressure on them without overcommitting. My recent history shows me winning in most showdowns."
20260409T024859Z,match_003_baseline_vs_main_ai,2,8,8,baseline,baseline,Turn,360,80,820,Call,0,0.169,0,False,False,"Baseline heuristic using One Pair strength=0.72, pressure=0.08, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,8,9,baseline,baseline,River,360,0,820,Check,0,0.289,0,False,False,"Baseline heuristic using One Pair strength=0.72, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,8,10,main_ai,main_ai,River,590,0,590,Raise,230,3772.146,20,True,False,"Baseline has checked twice and is likely weak. I will continue to pressure with a raise, aiming for value given my strong hand (Ace) and the board texture. My recent history shows me winning in most showdowns, and baseline's stats show they are relatively passive."
20260409T024859Z,match_003_baseline_vs_main_ai,2,8,11,baseline,baseline,River,820,230,590,Call,0,0.279,0,False,False,"Baseline heuristic using One Pair strength=0.72, pressure=0.22, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,9,1,baseline,baseline,PreFlop,40,10,980,Call,0,0.04,0,False,False,"Baseline heuristic using preflop strength=0.60, pressure=0.01, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,9,2,main_ai,main_ai,PreFlop,80,0,940,Raise,40,3163.46,20,True,False,I'm currently in the lead after several recent wins against baseline. Raising to 40 will put more pressure on them and potentially build the pot further if they call. My longer-memory strategy suggests capitalizing on their tendencies.
20260409T024859Z,match_003_baseline_vs_main_ai,2,9,3,baseline,baseline,PreFlop,120,40,940,Call,0,0.047,0,False,False,"Baseline heuristic using preflop strength=0.60, pressure=0.04, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,9,4,main_ai,main_ai,Flop,180,0,880,Raise,60,3494.945,20,True,False,"I have 95 and 5, which is a decent hand given the board texture. Baseline has been calling raises recently. I will raise to 60 to put some pressure on them and build the pot."
20260409T024859Z,match_003_baseline_vs_main_ai,2,9,5,baseline,baseline,Flop,240,60,880,Call,0,0.094,0,False,False,"Baseline heuristic using High Card strength=0.60, pressure=0.06, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,9,6,main_ai,main_ai,Turn,340,0,780,Raise,100,2687.348,20,True,False,"Baseline has called the last two raises and is showing no signs of folding. I will continue to pressure them with a raise, staying within my defined range."
20260409T024859Z,match_003_baseline_vs_main_ai,2,9,7,baseline,baseline,Turn,340,100,880,Fold,0,0.128,0,False,False,"Baseline heuristic using High Card strength=0.60, pressure=0.10, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,10,1,main_ai,main_ai,PreFlop,70,10,950,Raise,30,3576.177,20,True,False,I have a strong starting hand (9-K) and the pot is relatively small. Opponent has been aggressive recently. Raising to 30 will put pressure on them and potentially build the pot if they call. This aligns with my longer-memory strategy of capitalizing on opponent aggression.
20260409T024859Z,match_003_baseline_vs_main_ai,2,10,2,baseline,baseline,PreFlop,100,30,950,Call,0,0.044,0,False,False,"Baseline heuristic using preflop strength=0.90, pressure=0.03, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,10,3,baseline,baseline,Flop,100,0,950,Check,0,0.066,0,False,False,"Baseline heuristic using High Card strength=0.70, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,10,4,main_ai,main_ai,Flop,150,0,900,Raise,50,3123.56,20,True,False,"I have a King and Queen of hearts which is a decent hand given the board texture. Baseline has checked, indicating weakness. I will raise to put pressure on them and build the pot."
20260409T024859Z,match_003_baseline_vs_main_ai,2,10,5,baseline,baseline,Flop,200,50,900,Call,0,0.06,0,False,False,"Baseline heuristic using High Card strength=0.70, pressure=0.05, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,10,6,baseline,baseline,Turn,200,0,900,Check,0,0.082,0,False,False,"Baseline heuristic using One Pair strength=0.82, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,10,7,main_ai,main_ai,Turn,280,0,820,Raise,80,2742.783,20,True,False,"Baseline has checked twice and is likely weak. I will continue to apply pressure with a raise, staying within my range of 20-150."
20260409T024859Z,match_003_baseline_vs_main_ai,2,10,8,baseline,baseline,Turn,360,80,820,Call,0,0.142,0,False,False,"Baseline heuristic using One Pair strength=0.82, pressure=0.08, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,10,9,baseline,baseline,River,360,0,820,Check,0,0.246,0,False,False,"Baseline heuristic using One Pair strength=0.82, pressure=0.00, opponents=1."
20260409T024859Z,match_003_baseline_vs_main_ai,2,10,10,main_ai,main_ai,River,610,0,570,Raise,250,2957.861,20,True,False,"Baseline has checked twice and is likely weak. I will continue to apply pressure with a raise, aiming for value given my strong recent history of winning pots."
20260409T024859Z,match_003_baseline_vs_main_ai,2,10,11,baseline,baseline,River,860,250,570,Call,0,0.32,0,False,False,"Baseline heuristic using One Pair strength=0.82, pressure=0.23, opponents=1."
20260409T024859Z,match_004_baseline_vs_main_ai,2,1,1,baseline,baseline,PreFlop,90,10,930,Raise,50,0.039,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.01, opponents=1."
20260409T024859Z,match_004_baseline_vs_main_ai,2,1,2,main_ai,main_ai,PreFlop,170,50,900,Raise,30,3630.946,20,True,False,"The pot is already significant (90), and the opponent has raised to 70. I should increase my bet to maintain control and potentially extract more value. My raise range is 20-60, and 30 seems reasonable given the current board and opponent's action."
